Checkpoint;Opponent;Game Moves;Winner
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A11 E4 H6 I4 B5 G5 C6 C3 D4 E3 D3 E1 B8 B9 D8 C8 D7 C10 E2 F1 D2 D1 F2 G1 E9 D11 F10 G2 C2 C1 A2 B2 H3 I1 J2 G3 G4 F5 K3 J5 A3 B3 A4 B4 A5 C5 B6 C4 B1 D9 E8 D10 C7 E10 F9 E11 F11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 A10 C4 E9 B10 C8 A9 B7 E7 E6 F6 F5 G5 H3 G4 G3 F4 F3 E4 E3 D4 D2 B3 C1 A2 D9 G8 G9 F9 E11 F10 F11 E10 D11 D10 C11 C10 B11 A11 D3 C3 B2 A3 C2 B1 E8 G7 F7 G6;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 A10 C4 C2 E6 E7 C8 B11 D10 D7 C7 D6 C6 C5 D5 E3 D4 D2 A3 B1 G2 F4 H3 G5 H5 H4 D9 G4 E4 F3 E5 F5 D3 E2 B3 B2 J3 I4 A2 A1 J4 J2 I3 I1 I5 I6 G6 F6 F8 G7 F7 E8 E9 H2 G3 H1 G1 D11 C11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 A10 C4 I10 E6 E7 C8 B11 A11 D7 C7 D5 B6 D2 B3 C1 A2 B9 C9 B10 D10 B5 C5 E3 C6 D4 D6 E5 D3 E2 C3 B2 A3 B1 A1 D8 D9 E8 C11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 A10 C4 F8 D9 E7 D7 D8 B9 C8 B8 B10 C9 C11 E10 B7 C7 C6 E5 F2 G2 F3 G3 F4 D4 C3 E2 E3 D3 D5 E4 E6 D6 F5 D10 E1 F1 E11 D11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 A10 C4 C3 E6 E7 C8 B11 D10 D7 C7 D6 C6 D5 C5 D3 A4 B2 D4 E3 G2 F4 E4 F3 H3 G5 H5 H4 B4 B3 J3 I4 J4 J2 I3 I1 I5 H2 G3 G4 G6 F6 F7 E8 F8 E10 E9 H1 G1 C11 D11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 A10 D5 D3 E3 I10 C7 C8 A9 B10 E7 D9 F8 F9 E9 D11 D10 C11 E10 E11 F10 F11 C10 B11 H10 G10 H9 G9 H8 G8 H7 G7 H6 G6 H5 H4 J3 I4 G5 G4 F5 F4 E5 E4 D4 F1 G2 F3 F2 H1 G11 G1 E2 E1 D2 D1 B2 C2 I1 H2 B3 C3 B4 C4 B5 C5 B6 C6 B7 D7 D6 E6 C1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 A10 D5 D4 F3 D10 E4 C7 E6 D8 F7 F8 E8 E9 D9 C10 B10 C9 A8 B9 G8 F10 G7 H9 F9 E10 J8 I10 K9 J11 G9 G10 I7 J10 A10 A9 H8 I9 K10 K11;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 A10 D5 I10 C7 E2 B9 F2 C3 D1 B2 D4 C5 C4 A5 B4 G2 F4 E4 F3 A4 B5 A6 B6 A7 B7 A8 B8 A9 B10 C10 C9 C8 D9 A10 A11 F8 F9 E9 E8 F7 E7 F6 F5 E6 D6 D7 G5 D10 D8 B3 G8 C1 D11 B11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 A10 D5 E9 B10 C8 A9 B7 E7 E6 C7 B8 D7 D6 C6 E2 D9 F2 C3 D1 B2 D4 B5 C5 B6 C4 B4 C11 D8 B11 A11 C2 B3 C1 B1 C10 C9;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 A10 D5 F8 B10 C8 A9 B7 E7 D9 H7 H8 G8 F10 F9 E10 G9 G10 H10 H9 K7 I9 J9 I7 J6 I6 J5 I4 K3 J2 I5 H5 K2 K1 H6 G6 C7 B8 D7 D8 E9 D10 E8 C9 I10 J8 K8 J7 K6 J3 E3 F1 D2 E5 D6 D4 E4 G2 E2 D1 E1 H11 I11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 A10 E9 E4 G3 F5 H4 G6 H6 H5 B5 C6 A7 B8 J4 I5 J5 I6 J6 I7 J7 I8 J8 I10 K9 J11 I9 H10 H9 G10 I4 H3 G4 H1 F2 G9 H8 G8 H7 G7 G5 F6 J9 J10 K10 K11 D7 E5 A8 A9 D6 D5 C7 B7;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 A10 E9 D10 F5 G2 H2 E8 B9 B10 G7 G8 F8 E10 C10 D9 C9 D8 C7 C8 B8 D5 C5 C6 E6 F4 G4 G3 H3 H1 I1 C11 B11 D7 D6;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 A10 E9 I10 F7 G5 E6 F4 D5 D4 E4 F2 E3 E2 D2 D3 F3 G2 H2 G3 J4 J3 H3 I4 G4 F5 A5 C5 B6 B3 C3 B4 H4 H5 C4 B5 K3 K2 A3 A4;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 A10 E9 D3 F7 G5 E6 F4 D5 E3 J4 J2 H2 H3 B4 C2 A3 B1 I2 I3 G3 G4 F3 E4 C4 C3 B2 C1 B3 A2 K2 K1;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 A10 E9 F7 D8 E6 D6 D7 B8 C7 B7 B6 C6 C8 B9 B10 C9 D11 E4 F1 C10 E5 D5 G2 D3 D2 H2 G3 C2 C3 F2 G1 A4 B3 A3 B5 H3 G4 E2 E1 B4 C4 H4 G5 H5 G6 H6 G8 H8 H7 G7 F8 J6 I6 J5 I5 J4 I4 J3 J2 I3 I7 J7 I8 J8 I10 K9 J11 I9 H10 H9 G10 G9 F10 F9 E10 H1 J10 C11 D10 E8;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 A10 J9 J11 E6 F4 D5 D4 E4 F2 E3 E2 G3 H1 I1 H2 I2 H3 I3 H4 I4 H5 I5 H6 I6 H7 I7 I8 H8 G10 H9 H10 I9 I11 F9 E11 D10 G9 G8 D11 C11 E10 E9;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 A10 J9 E4 G3 F5 H4 G6 H6 H5 J4 I5 B5 J5 C6 C7 A8 B9 E7 D6 G5 F6 B7 A9 B8 C8 E6 E5 K4 K5;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 A10 J9 I5 E7 F5 D6 E4 D4 D5 B6 C6 G6 H4 B7 C5 B5 A9 C7 B4 C4 E1 C3 C2 F2 E3 E2 D3 D2 C10 B10 C8 D9 D10 C9 D8 E8 F9 D7 E9 B11 G1 F1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 A10 J9 J10 E6 D8 A9 F7 B10 C7 B7 C5 A6 B4 C6 D5 F4 D6 D7 C8 H6 G8 I7 H9 J8 I10 B6 B5 E7 E8 A5 A4 G7 F8 H7 H8 I9 H10 K9 K10;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 A10 J9 D3 E6 F4 H2 H3 D5 E3 B4 C2 A3 B1 I3 I2 K1 J2 K2 J3 K3 J4 K4 J6 J5 I6 I5 H6 F7 E10 G5 H4 H5 I4 D10 E8 D8 D9 B10 C9 F8 E9 G9 F11 H10 F9 G8 F10 G10 H11 G11 E7 G6;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 A10 D4 E9 B10 C8 A9 B7 E7 E6 F6 F5 G5 H3 G4 G3 F4 F3 E4 E3 D3 E2 D2 D9 G8 G9 F9 E11 F10 F11 E10 D11 D10 C11 C10 B11 A11 E1 D1 D8 F7 E8 F8;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 A10 D4 I10 C6 D7 C8 C7 A8 B8 F6 E8 G7 F9 H8 G10 H10 H9 A9 B7 A7 B6 A6 B5 A5 B3 B4 C3 C4 D3 E3 F1 E2 E1 D2 D1 C2 C1 G2 F2 B10 F3 A2 B2 G3 F4 G4 F5 G5 E6 I9 I8 E7 D8 G9 F10 K7 J8 A4 A3 F7 F8 K8 J6 J9 J7 K6 K5;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 A10 D4 F8 B10 C8 A9 B7 E7 D9 H7 H8 G8 F10 F9 E10 G9 G10 H10 H9 K7 I9 J9 I7 J6 I6 J5 I4 K3 J2 I5 H5 K2 K1 H6 G6 F5 H4 D8 C9 E9 D10 E8 B9 I10 J8 K8 J7 K6 G2 H2 G3 F2 F3 E4 E3 D3 E2 D2 D6 F6 E5 F4 G4 E1 F7 G11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 A10 D4 G7 E8 F6 D7 D6 E6 E5 F5 G3 F4 F3 E4 E2 C3 D1 B2 D3 C4 D11 C10 D9 C9 D8 C8 D2 E3 F2 C2 C1 B1 C11 B11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 A10 D4 D5 F4 E6 G5 F7 H6 G8 H8 H7 B7 C8 A9 B10 J6 I6 D9 D8 J5 I7 J7 I8 J8 I10 K9 J11 I9 H10 H9 G10 G9 F10 F9 E10 C11 E9 E8 F8 E7 F6 D7 D6 C7 C5 A6 B4 B5 C4 A5 A4 J9 J10 K10 K11;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 E4 C4 C2 F5 G3 J2 I4 K3 J5 C5 D6 C7 C6 A7 B7 H4 I3 H3 I1 I2 G5 G4 F6 E6 E7 D7 D8 C8 B10 C9 C10 A11 B9 D9 D10 B8 J1 K1 E9 A9;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 E4 C4 C3 F4 I10 E6 D8 F7 F8 E8 D10 D9 C10 A11 B9 A9 B8 A8 B7 A7 B6 A6 B5 A5 B3 B4 D3 G2 G3 F3 E5 F5 G1 H1 B10 D6 D7 D5 D4 C5;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 E4 C4 C5 G3 F5 H4 G6 H6 H5 J4 I5 J5 I6 J6 I7 J7 I9 K8 J10 I8 H9 H8 G9 I4 G7 G8 F9 F8 E9 C10 E8 D8 E7 J8 J9 A6 B7 K9 K10 D7 E6 D6 E5 D5 D4 B5 B6 A7 A8;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 E4 C4 I10 B6 C7 A8 B9 A9 B10 A11 B8 D2 A7 B7 C6 C5 D3 C3 D1 E1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 E4 C4 C7 G5 F7 E6 D8 A8 B6 H6 G8 H8 H7 J6 I7 J7 I6 J5 I5 J4 J3 I4 I3 H3 H4 H5 G4 F4 F5 E5 D5 F6 G6 F3 G1 H2 I8 J8 I10 K9 J11 I9 H10 H9 G10 G9 F10 F9 E10 E9 D10 D9 C10 A11 C9 J9 J10 K10 K11 D7 C8 A9 B9 B7 C6 A7 A6;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 E4 I5 I10 B5 J2 H3 I1 G2 G5 F5 F6 E6 E7 D7 C9 B8 A11 D8 D9 B10 B11 C10 C11 E8 E9 D10 D11 F10 E10 G8 F8 F7 G7 H7 H6 I6 I4 H5 H4 G6 C8 G4 F9 G9 F11 E11 H1 G1 H2 G3;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 E4 I5 H8 B5 B6 J2 I4 K3 J4 G5 H3 F4 F3 G3 H1 G2 G1 H2 I1 I2 J1 K1 F7 E6 D8 C7 B9 A9 B8 B7 B10 C8 C9 A8 D9 A11 E5 F5 G4 D7;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 E4 I5 J11 B5 J2 H3 I1 G2 G5 F5 F6 E6 E7 D7 C9 B8 A11 D8 D9 B10 B11 C10 C11 E8 E9 D10 D11 F10 E10 G8 F8 F7 G7 H7 H6 I6 I4 H5 H4 G6 C8 G4 F9 G9 F11 E11 H1 G1 H2 G3;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 E4 I5 J4 B5 H5 I4 H6 J2 I6 F6 E8 K5 J7 G7 G8 F8 E10 G4 F9 E9 D10 C10 D9 C9 D8 C8 D7 C7 D6 C6 C3 A4 B2 D3 C4 D4 D5 C5 E1 F2 E3 E2 G1 C11 F1 D2 D1 C2 C1 G2 H1 H2 I1 I2 J1 K1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 E4 I5 H9 B5 J2 H3 I1 G2 G5 F5 F6 E6 E7 D7 C9 B8 A11 D8 D9 B10 B11 C10 C11 E8 E9 D10 D11 F10 E10 G8 F8 F7 G7 H7 H6 I6 I4 H5 H4 G6 C8 F9 J3 G4 G3 H2 E11 F11 G1 H1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 E4 D4 D5 G3 F5 H4 G6 H6 H5 B6 C7 A8 B9 C5 A9 J4 I5 J5 I3 I4 J3 J6 I8 K7 J9 H7 G8 H8 G10 H1 H2 G2 G9 H9 H10 G7 E9 C10 D8 I9 I10 F8 F9 E8 D9 K8 K9 C9 C8;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 E4 D4 E3 D3 D5 B6 C5 G3 F5 H4 G6 H6 H5 J4 I5 J5 I6 J6 I8 K7 J9 I7 H8 H7 G8 G7 F8 F7 E8 C9 D8 C7 C8 B8 B9 A9 B10 A11 B5 E6 F6 E7 D7 D6 E5 I4 J8 J2 K8 I3 J1 K1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 E4 D4 C6 E5 D7 F6 E8 A7 B8 G7 G8 F8 E10 F9 F10 E9 D10 G10 G9 J7 H9 C10 D9 I9 H7 J6 I5 K4 J3 K3 K2 C9 D8 C8 C7 J4 I4 D5 A8 I6 H6;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 E4 D4 C7 E6 D8 F7 F8 E8 D10 D9 C10 A11 B10 A8 B9 A9 B6 E9 E10 B7 C6 F10 F9 G9 G8 I7 H8 A7 A6 I8 H6 I5 I6 K5 J5 K4 J6 K6 J7 K7 J9 J8 J2 J4 I4 H5 H4 H9 J3 F5 G3 D5 D6 E5 F4 G5 G4 E3 G10 F1 G11 F11 F2 E2;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 E4 D4 D6 A7 B8 F5 G3 J2 I4 K3 J5 E7 D10 H4 I3 H3 I1 I2 C10 A11 B9 F9 E11 G10 E8 G7 F7 G6 G5 H5 J1 K1 F8 G8 F10 G9 F11 G11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 E4 H4 G8 B5 B6 I2 F7 J7 I6 K5 J4 E7 D9 F5 E8 C8 A11 C10 C9 B10 B9 A9 B8 A8 A7 B7 C7 C6 D6 C5 D3 C3 D1 B2 C4 B4 D2 C2 C1 B1 C11 B11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 E4 H4 I10 I2 G6 H6 H5 E7 F5 B5 C6 A7 B8 J4 I5 J5 I6 J6 I7 J7 I8 J8 K9 I9 H10 H9 G10 I4 J9 E11 G8 G9 F10 F9 E10 D10 E9 F8 D9 C8 B10 A11 B9 C9 C10 A8 A9;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 E4 H4 G6 H6 H5 B5 C7 J4 I5 A8 B6 J5 I7 I6 G8 K6 J8 I3 G7 F5 E7 D7 E6 D6 E5 C5 D3 C3 D1 B2 C4 B4 D8 C8 C9 B9 B10 A11 D2 D5 D4 C2 C1 B1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 E4 H4 G7 B5 E8 J6 I8 H8 I6 I7 J5 B8 A11 C10 B10 C9 C6 A7 C3 A4 B2 D4 E3 D3 E1 D2 D1 E2 F1 F2 G1 C2 C1 H2 G2 G3 F3 F5 G4 F4 E5 E6 F6 D8 E7 D7 D6 H1 C11 B11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 E4 H4 F7 B5 D8 G7 H5 G6 G5 K4 I5 B8 B9 A9 B10 A11 C6 A7 C3 A4 B2 D4 E3 D3 E1 D2 D1 E2 F1 F2 G1 C2 C1 H2 G2 G3 F3 F5 G4 F4 E5 E6 F6 C7 D6 D7 E7 H1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 E4 F4 I10 E6 D8 F7 F8 E8 D10 D9 C10 A11 B10 B9 C8 C9 C7 F3 G1 E2 E7 F6 E9 E5 F2 E3 F1 E1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 E4 F4 E6 G5 F7 C7 D5 C5 C6 H6 G8 H8 H7 A7 B7 J6 I6 J5 I7 J7 I9 I8 G10 K8 J10 G9 F10 F9 E10 J2 I4 K3 I5 E9 D10 C10 D9 E8 D8 H11 I10 H9 H10 B8 B6 D6 E5 D7 E7 K9 K10 A6 B5 A5 B3 A8 B4 A4 A3;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 E4 F4 F5 B5 C6 A7 B8 E5 E6 D6 D7 H4 G6 H6 H5 J4 I5 J5 I6 J6 I7 J7 I9 K8 J10 I8 H9 H8 G9 I4 G8 H7 E9 G7 F8 F7 E8 E7 D8 J8 J9 K9 K10 C8 C7 A9 A8;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 E4 F4 F6 E6 E7 D7 D8 C8 C9 B9 B10 A11 G2 F3 F2 H3 I1 J2 E3 J1 G3 G4 F5 E5 I2 I3;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;A10 E4 F4 G7 E6 D8 F7 F8 E8 D10 E9 E10 C10 D9 F9 F10 G10 G9 C7 B9 A9 B8 C8 C9 A8 B7 A7 B5 B6 C6 C5 D3 A11 B10 C4 C3 A4 B4 D5 E5 D6 F5 H4 I1 G4 G3 F3 G1 E2 E3 F2 F1 G6 H6 G5 F6 E7 D7 E1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;G7 G7 H7 H6 E8 F6 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 C4 A10 B10 B9 C8 C9 D10 D8 E7 D9 E9 D2 B3 C1 A2 B5 C5 E3 C11 D3 E4 F3 C3 B2 A3 B1 A1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;G7 G7 H7 G9 F6 E8 B9 B10 H6 I8 G8 F9 C10 C9 K7 J9 F8 E9 H8 H9 D9 D8 J6 J7 K6 J8 A10 A11 K9 K8;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;G7 G7 H7 G10 F6 E8 B9 B10 H6 G9 I8 I9 G8 F9 C10 C9 K8 J10 H9 H10 F8 E9 J8 J9 D9 D8 A10 A11 K10 K9;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;G7 G7 H7 G8 E8 F6 D7 E5 D5 D6 I4 H6 J5 I6 J6 I8 K7 J9 I7 H8 B7 C6 B6 C7 B8 C10 A10 A11 E9 D11 F10 B5 C5 E2 C8 C4 E4 F2 G3 H1 I2 C9 D8 D9 D10 C11 E10 F3 F4 I1 J1 H2 H3 F11 E11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;G7 G7 H7 J4 F6 E8 B9 B10 H5 H6 I5 I6 D9 D8 C9 C7 A8 B6 K5 J5 C8 D7 B8 B7 A7 A6 F7 F8 K3 K4;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;G7 G7 E8 F6 J6 D7 A8 I5 K4 J3 C7 C8 B10 A9 H5 H6 G6 F7 E7 E6 B9 B8 K3 K2 I4 J4;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;G7 G7 E8 F5 G5 F6 J6 J5 D6 D7 B8 C7 B7 C9 A10 A11 B10 B6 C6 B11 C10 C11 D10 D11 E10 E11 G10 F10 G9 F9 I6 I5 H6 H5 G6 G4 H4 I2 H3 H2 J2 I3 I4 J3 G3 G2 I8 H8 H9 G1 F3 F2 E2 E3 C4 D4 C5 D5 E5 E6 D3 A9 B9 C8 F4 E4 I7 H7 F11 E1 F1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;G7 G7 E8 E9 J6 I8 C10 D9 C9 D8 C8 D6 C6 C7 D7 E6 G5 H2 E7 F6 B7 B8 K7 J9 H8 I6 I7 J5 F7 G6 K5 K4 A8 A9 H7 H6;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;G7 G7 E8 E7 F7 G5 F6 F5 J4 D6 G6 H5 I3 I6 K5 J7 A7 C8 A9 A8 B8 B7 H6 I5 E5 E6 J6 I7 J5 K6 C7 C6;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;G7 G7 E8 E5 G4 F6 J6 H9 B6 C7 A8 B9 I5 J2 I2 I3 H4 H3 G3 H5 I4 I6 J5 I7 J7 I8 J8 I10 K9 J11 I9 H10 J9 J10 K10 K11 D7 D6 H6 G6 H7 H8 G8 F8 F10 F9 G9 G1 H2 F11 E11 J1 H1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;G7 G7 F7 F8 E8 E9 C10 D9 J6 C9 A10 B8 J5 I8 K7 J9 H7 G8 H8 G10 H9 H10 G9 F10 F9 E10 I10 I9 B10 B9 K8 K9 A9 A8;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;G7 G7 F7 E9 B10 C8 A9 B7 G5 H2 F8 F9 H8 G8 H6 H7 D9 E8 D8 E7 D7 D6 E6 I2 F3 G1 E2 E5 G4 F5 F6 H3 G3 F2 E3 F1 E1 C11 D10 D11 E10 E11 C10 B11 A11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;G7 G7 F7 G5 J4 E6 B7 J3 B8 C5 A6 B4 D6 E4 E5 F4 I3 I4 D3 C4 D4 D5 G4 F5 A5 A4 H4 H5 K3 K2;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;G7 G7 F7 G4 J3 E5 J2 I5 K4 J6 H4 G6 G5 F6 B6 B7 H7 H6 C7 C6 I6 J5 E6 F5 K6 K5 D5 D6 A7 A8;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;G7 G7 F7 G6 F6 E9 B10 C8 A9 B7 G4 D9 F8 F9 G8 G9 H9 H8 J7 I8 J8 I6 K5 J4 I7 H7 C9 D8 K4 K3 B9 B8 J5 I5 A8 A7;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;G7 G7 I6 H8 E8 F6 I8 I7 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 A10 A11 E9 D11 F10 B5 C5 E2 C8 D9 D8 E10 F9 D10 C4 C3 F2 E3 E4 F3 A4 B4 H2 F4 D3 D2 E6 F5 A6 A5 K6 J6 F7 G6 K5 J5 K4 J3 J4 I4 H5 H4 K3 K2 G4 G5;Blue
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_blue_test\checkpoint-1551420_r_b;test_model;G7 G7 I6 I5 E8 F6 D7 E5 D5 D6 B7 C6 H5 H6 B6 C7 B8 C10 B5 A10 B10 B9 C8 C9 D10 D8 E7 C3 A4 B2 D4 E3 D3 D9 E9 E1 D2 D1 E2 F1 F2 G1 C2 C1 H2 G2 G3 F3 E6 F5 E4 F4 A3 A2 G6 F7 K4 J3 J5 K3 J4 I4;Blue
